"t","smoothMedian","smooth5","smooth95","date","pop","sens","spec","rpos","n_tested","p_infected","p_tested","p_infected_tested","p_tested_infected"
256,549.803275505267,442.438873442734,697.929084254443,"2021-09-14",3571000,0.7,0.999,0.0261428571428571,17686,0.000153963392748605,0.00494043074267625,0.0359697527079501,1.15420989958946
257,546.030583029662,433.788596275118,673.041235392954,"2021-09-15",3571000,0.7,0.999,0.0262857142857143,17871,0.000152906912077755,0.00499197968633402,0.0361741263028817,1.18098326112975
258,540.488201535875,432.452864642238,642.940064008279,"2021-09-16",3571000,0.7,0.999,0.0264285714285714,18057,0.000151354859013127,0.00504380458075215,0.0363784998978132,1.21229041222633
259,516.83354885217,429.725923891024,609.122742730111,"2021-09-17",3571000,0.7,0.999,0.0265714285714286,18243,0.000144730761369972,0.00509562677587583,0.0365828734927448,1.28799619337029
260,491.121573703393,425.282247353696,582.274528087941,"2021-09-18",3571000,0.7,0.999,0.0267142857142857,18429,0.000137530544302266,0.00514744627184549,0.0367872470876763,1.37686052820921
261,498.020035688812,416.691338682748,562.177612463299,"2021-09-19",3571000,0.7,0.999,0.0268571428571429,18614,0.000139462345474324,0.00519898449108824,0.0369916206826079,1.3790020637829
262,490.266166139265,405.339575112119,549.21003768198,"2021-09-20",3571000,0.7,0.999,0.027,18800,0.000137291001439167,0.00525079860368161,0.0371959942775393,1.4225890463884
263,492.971039016093,394.82478698739,544.671867085448,"2021-09-21",3571000,0.7,0.999,0.0271428571428571,18671,0.000138048456739315,0.00521486329626508,0.0374003678724708,1.41282134035922
264,482.636999337649,377.968161935501,546.349552237014,"2021-09-22",3571000,0.7,0.999,0.0272857142857143,18543,0.000135154578363945,0.00517920527401639,0.0376047414674024,1.44103646131421
265,477.767357639928,372.802107909918,544.134594289755,"2021-09-23",3571000,0.7,0.999,0.0274285714285714,18414,0.000133790915048986,0.00514326738029136,0.0378091150623339,1.45347976808877
266,478.362113922931,371.402234264185,538.08803998766,"2021-09-24",3571000,0.7,0.999,0.0275714285714286,18286,0.000133957466794436,0.00510760679169087,0.0380134886572655,1.44940000350751
267,479.985791382465,369.254434119442,529.512322157833,"2021-09-25",3571000,0.7,0.999,0.0277142857142857,18157,0.000134412151045216,0.00507166631147116,0.038217862252197,1.44204406352897
268,463.548090077164,372.049491067293,521.92603012068,"2021-09-26",3571000,0.7,0.999,0.0278571428571429,18029,0.000129809042306683,0.00503600315633401,0.0384222358471286,1.49060880167659
269,456.461879876318,377.787847292156,515.317314089237,"2021-09-27",3571000,0.7,0.999,0.028,17900,0.000127824665325208,0.00500006008943354,0.0386266094420601,1.51093975305949
270,449.723751712339,386.469502794033,508.38611072204,"2021-09-28",3571000,0.7,0.999,0.0285714285714286,17943,0.000125937763011016,0.00501204125600285,0.0394441038217863,1.56978709907337
271,444.780636854948,397.739194524833,496.622818858376,"2021-09-29",3571000,0.7,0.999,0.0291428571428571,17986,0.000124553524742355,0.00502402227830234,0.0402615982015123,1.62400194408687
272,436.483535000402,393.193880633617,486.663135341761,"2021-09-30",3571000,0.7,0.999,0.0297142857142857,18029,0.000122230057407001,0.00503600315633401,0.0410790925812385,1.69250055417714
273,422.543795236083,380.787909311021,476.948840798515,"2021-10-01",3571000,0.7,0.999,0.0302857142857143,18071,0.000118326461841524,0.0050477052700223,0.0418965869609647,1.78727242839432
274,408.844655681479,365.315977787411,466.39191883532,"2021-10-02",3571000,0.7,0.999,0.0308571428571429,18114,0.000114490242419905,0.00505968586287819,0.0427140813406908,1.88767032838206
275,393.565614787206,346.778086062785,452.737813438182,"2021-10-03",3571000,0.7,0.999,0.0314285714285714,18157,0.000110211597532122,0.00507166631147116,0.0435315757204169,2.0032159138438
276,377.169159782559,330.52497723723,434.783352017917,"2021-10-04",3571000,0.7,0.999,0.032,18200,0.000105620039143814,0.00508364661580318,0.0443490701001431,2.13458546272292
277,361.365596888284,315.900133459122,412.528534574527,"2021-10-05",3571000,0.7,0.999,0.0321428571428571,18614,0.000101194510469976,0.00519898449108824,0.0445534436950745,2.28898446881652
278,346.725120842906,301.957651287186,393.090307314056,"2021-10-06",3571000,0.7,0.999,0.0322857142857143,19029,9.70946851982375e-05,0.00531458754099434,0.0447578172900061,2.44986981157529
279,331.015990910579,289.068164618897,377.621201691089,"2021-10-07",3571000,0.7,0.999,0.0324285714285714,19443,9.26956009270734e-05,0.00542989864394272,0.0449621908849376,2.63378344682063
280,319.741414054068,277.201715910073,366.48039093167,"2021-10-08",3571000,0.7,0.999,0.0325714285714286,19857,8.95383405360034e-05,0.00554519637919682,0.0451665644798692,2.79720919904498
281,312.265677153038,266.403241476989,360.196496061007,"2021-10-09",3571000,0.7,0.999,0.0327142857142857,20271,8.74448829888093e-05,0.00566048074830638,0.0453709380748007,2.93695082807621
282,310.544090705701,256.672741319645,357.285308884185,"2021-10-10",3571000,0.7,0.999,0.0328571428571429,20686,8.6962780931308e-05,0.00577603016902029,0.0455753116697323,3.02709242215717
283,305.854714011045,249.031229073615,356.822336125682,"2021-10-11",3571000,0.7,0.999,0.033,21100,8.56495978748376e-05,0.00589128777821302,0.0457796852646638,3.14889161166028
284,301.750437751736,244.135222590526,359.470667612058,"2021-10-12",3571000,0.7,0.999,0.0335714285714286,21300,8.45002626019983e-05,0.0059469629960075,0.04659717964439,3.2794182471209
285,298.359869042247,243.285888359739,362.839506010783,"2021-10-13",3571000,0.7,0.999,0.0341428571428571,21500,8.35507894265603e-05,0.00600263509570254,0.047414674024116,3.40646675276029
286,299.085085230302,246.483226381256,364.392609854887,"2021-10-14",3571000,0.7,0.999,0.0347142857142857,21700,8.37538743294041e-05,0.00605830407747265,0.0482321684038422,3.48885523023212
287,299.211792498252,253.727236655076,367.063141005932,"2021-10-15",3571000,0.7,0.999,0.0352857142857143,21900,8.37893566223052e-05,0.0061139699414926,0.0490496627835684,3.57907228302137
288,302.889298931301,264.108305388869,372.67051370915,"2021-10-16",3571000,0.7,0.999,0.0358571428571429,22100,8.48191820026046e-05,0.0061696326879368,0.0498671571632946,3.62726962964222
289,307.636926389368,277.449602150317,381.652710471514,"2021-10-17",3571000,0.7,0.999,0.0364285714285714,22300,8.61486772302907e-05,0.00622529231697999,0.0506846515430206,3.66258405797822
290,319.534472654742,290.057555707064,395.771205118899,"2021-10-18",3571000,0.7,0.999,0.037,22500,8.94803899901266e-05,0.00628094882879682,0.0515021459227468,3.61511995141833
291,338.825142856134,300.714633253447,414.193654176039,"2021-10-19",3571000,0.7,0.999,0.0391428571428571,22500,9.48824258908244e-05,0.00628094882879682,0.0545677498467197,3.61223104565433
292,364.820936761403,308.692553573808,435.673314891639,"2021-10-20",3571000,0.7,0.999,0.0412857142857143,22500,0.000102162121747803,0.00628094882879682,0.0576333537706928,3.5433107659929
293,395.883531211212,313.991316668149,463.477697133234,"2021-10-21",3571000,0.7,0.999,0.0434285714285714,22500,0.000110860692022182,0.00628094882879682,0.0606989576946658,3.43897408799519
294,437.791309820881,316.610922536468,494.314465813218,"2021-10-22",3571000,0.7,0.999,0.0455714285714286,22500,0.000122596278303243,0.00628094882879682,0.0637645616186389,3.26683610759119
295,455.796487153813,317.460984971096,517.628829046857,"2021-10-23",3571000,0.7,0.999,0.0477142857142857,22500,0.000127638333003028,0.00628094882879682,0.0668301655426119,3.2886425270315
296,459.029546962195,316.718334404351,534.584107540062,"2021-10-24",3571000,0.7,0.999,0.0498571428571428,22500,0.000128543698393222,0.00628094882879682,0.0698957694665848,3.41527244708674
297,463.458168970325,317.010112646067,544.598640939877,"2021-10-25",3571000,0.7,0.999,0.052,22500,0.000129783861375056,0.00628094882879682,0.0729613733905579,3.53099875353924
298,460.888939338242,319.553852501905,547.841682895007,"2021-10-26",3571000,0.7,0.999,0.0528571428571429,22900,0.000129064390741597,0.00639225250144937,0.0741876149601472,3.67433623310572
299,451.612628693102,325.077835187525,545.343428443948,"2021-10-27",3571000,0.7,0.999,0.0537142857142857,23300,0.000126466712039513,0.00650354370729089,0.0754138565297363,3.87815342208997
300,437.332404018081,331.484847388589,542.885233800073,"2021-10-28",3571000,0.7,0.999,0.0545714285714286,23700,0.000122467769257374,0.00661482244771783,0.0766400980993256,4.13954336211764
301,413.769619465359,338.685347687823,541.171332496674,"2021-10-29",3571000,0.7,0.999,0.0554285714285714,24100,0.000115869397778034,0.0067260887241265,0.0778663396689147,4.52005377847385
302,410.710704191369,346.679336085228,548.408481148052,"2021-10-30",3571000,0.7,0.999,0.0562857142857143,24500,0.000115012798709428,0.00683734253791279,0.079092581238504,4.70193818604133
303,421.505852584006,355.466812580803,563.433359048292,"2021-10-31",3571000,0.7,0.999,0.0571428571428571,24900,0.000118035803019884,0.0069485838904727,0.0803188228080931,4.72824400721899
304,422.113879653842,362.067534344767,586.827626550352,"2021-11-01",3571000,0.7,0.999,0.058,25300,0.0001182060710316,0.007059812783202,0.0815450643776824,4.87024805812804
305,444.93372170248,369.291365558393,618.591283654232,"2021-11-02",3571000,0.7,0.999,0.0594285714285714,25629,0.000124596393643932,0.00715128920977393,0.0835888003269977,4.79763232589774
306,496.695443566135,377.13830622168,658.724330359931,"2021-11-03",3571000,0.7,0.999,0.0608571428571429,25957,0.000139091415168338,0.00724247920344667,0.0856325362763132,4.45887952444076
307,532.318108092771,387.705569648965,695.737356613418,"2021-11-04",3571000,0.7,0.999,0.0622857142857143,26286,0.000149066958300972,0.00733393880154132,0.0876762722256285,4.31358110596024
308,577.638266193954,401.082697257522,728.9261288814,"2021-11-05",3571000,0.7,0.999,0.0637142857142857,26614,0.000161758125509368,0.00742511201943041,0.0897200081749438,4.11837803501616
309,634.313888538084,417.269689047351,758.290647163876,"2021-11-06",3571000,0.7,0.999,0.0651428571428571,26943,0.000177629204295179,0.00751655479214364,0.0917637441242591,3.88307324451018
310,644.653267000017,435.889675357733,793.227878227153,"2021-11-07",3571000,0.7,0.999,0.0665714285714286,27271,0.00018052457770933,0.00760771123733528,0.0938074800735745,3.95325794059429
311,696.518440445229,455.397082320681,833.737822071231,"2021-11-08",3571000,0.7,0.999,0.068,27600,0.000195048569152962,0.00769913718776238,0.0958512160228899,3.78352768737995
312,766.080756072794,472.808536537908,879.820478696111,"2021-11-09",3571000,0.7,0.999,0.069,27786,0.000214528355102995,0.00775082108014957,0.0972818311874106,3.51475247885499
313,791.671511333541,488.116575202742,912.982643200273,"2021-11-10",3571000,0.7,0.999,0.07,27971,0.000221694626528575,0.00780222443186729,0.0987124463519313,3.47404297847137
314,818.371643379505,501.321198315183,937.048569569221,"2021-11-11",3571000,0.7,0.999,0.071,28157,0.000229171560733549,0.00785390295496557,0.100143061516452,3.43198730351109
315,820.344601299119,512.42240587523,954.591770700537,"2021-11-12",3571000,0.7,0.999,0.072,28343,0.000229724055250383,0.00790557878639309,0.101573676680973,3.49549246268457
316,795.932414423986,521.420197882885,966.862552999462,"2021-11-13",3571000,0.7,0.999,0.073,28529,0.000222887822577425,0.00795725192629004,0.103004291845494,3.6773256171004
317,804.527891684794,528.691443998865,962.239463446966,"2021-11-14",3571000,0.7,0.999,0.074,28714,0.000225294845053149,0.00800864458388206,0.104434907010014,3.71238876857866
318,782.450273382613,534.479228474263,944.052159733087,"2021-11-15",3571000,0.7,0.999,0.075,28900,0.000219112370031535,0.00806031235560711,0.105865522174535,3.89439070141678
319,732.96869965078,537.255959720549,920.782056526314,"2021-11-16",3571000,0.7,0.999,0.0744285714285714,28814,0.000205255866606211,0.00803642329026877,0.105048027794809,4.11296608046114
320,711.021808202252,537.565926282982,918.387754997079,"2021-11-17",3571000,0.7,0.999,0.0738571428571429,28729,0.00019910999949657,0.00801281143943122,0.104230533415083,4.1945638722217
321,716.609599037028,535.064519886763,934.81164039279,"2021-11-18",3571000,0.7,0.999,0.0732857142857143,28643,0.000200674768702612,0.00798892123011963,0.103413039035357,4.11690332751831
322,749.73207215511,529.316508667311,977.284923613399,"2021-11-19",3571000,0.7,0.999,0.0727142857142857,28557,0.000209950174224338,0.00796503044545571,0.10259554465563,3.89224081270364
323,810.389227556497,520.321892624625,1044.55729825367,"2021-11-20",3571000,0.7,0.999,0.0721428571428571,28471,0.000226936216061747,0.00794113908542571,0.101778050275904,3.56150140823929
324,806.288955424109,508.080671758705,1138.85325056631,"2021-11-21",3571000,0.7,0.999,0.0715714285714286,28386,0.000225788002079,0.00791752496652454,0.100960555896178,3.54030202925709
325,855.449242777997,504.942336116527,1256.8431228613,"2021-11-22",3571000,0.7,0.999,0.071,28300,0.000239554534521982,0.00789363246241137,0.100143061516452,3.29984369884256
326,964.066129363185,512.607986503637,1390.04550047013,"2021-11-23",3571000,0.7,0.999,0.0708571428571429,28271,0.00026997091273122,0.00788557555803804,0.0999386879215206,2.91910734680122
327,1132.13961517967,530.540797181447,1530.99498712391,"2021-11-24",3571000,0.7,0.999,0.0707142857142857,28243,0.000317037136706712,0.00787779641586872,0.099734314326589,2.47821637585617
328,1105.5854940796,559.085376424757,1656.10435670399,"2021-11-25",3571000,0.7,0.999,0.0705714285714286,28214,0.000309601090473145,0.00786973938289071,0.0995299407316575,2.5299481121196
329,1239.6885735188,640.687985695666,1755.56888541284,"2021-11-26",3571000,0.7,0.999,0.0704285714285714,28186,0.000347154459120358,0.00786196011655027,0.0993255671367259,2.24941269474502
330,1316.04245249762,763.238348733821,1840.01452614527,"2021-11-27",3571000,0.7,0.999,0.0702857142857143,28157,0.000368536111032657,0.00785390295496557,0.0991211935417944,2.11237979550023
331,1475.75365789412,790.759371802536,1954.02871443155,"2021-11-28",3571000,0.7,0.999,0.0701428571428571,28129,0.000413260615484212,0.00784612356445213,0.0989168199468628,1.87802457535516
332,1547.39826481864,820.570489552056,1993.79285769727,"2021-11-29",3571000,0.7,0.999,0.07,28100,0.000433323512970776,0.00783806627425865,0.0987124463519313,1.78553591817857
333,1510.29057162388,852.458724191169,1985.14265800584,"2021-11-30",3571000,0.7,0.999,0.0697142857142857,27914,0.000422932111908115,0.00778638692626543,0.0983036991620682,1.80981915633153
334,1354.11872412412,846.90339656327,1930.9548077921,"2021-12-01",3571000,0.7,0.999,0.0694285714285714,27729,0.000379198746604346,0.00773498275404516,0.0978949519722051,1.99688361840278
335,1402.37343069194,845.558319775108,1856.28790347029,"2021-12-02",3571000,0.7,0.999,0.0691428571428571,27543,0.000392711685996063,0.00768329803667733,0.0974862047823421,1.90729125849034
336,1299.76988387152,803.869054443196,1762.36018415933,"2021-12-03",3571000,0.7,0.999,0.0688571428571429,27357,0.000363979244993425,0.00763161062717588,0.0970774575924791,2.03543846857357
337,1225.4348700591,724.933074364168,1664.60964620933,"2021-12-04",3571000,0.7,0.999,0.0685714285714286,27171,0.000343162943169728,0.00757992052540057,0.096668710402616,2.13525719116583
338,1138.85513600926,715.113790359668,1527.12468159947,"2021-12-05",3571000,0.7,0.999,0.0682857142857143,26986,0.000318917708207578,0.00752850565665864,0.0962599632127529,2.2723532087007
339,1059.79542409164,690.810471374651,1420.2250506104,"2021-12-06",3571000,0.7,0.999,0.068,26800,0.000296778332145517,0.00747681018439139,0.0958512160228899,2.41480347626877
340,1000.64206218422,652.236095200328,1318.07505117874,"2021-12-07",3571000,0.7,0.999,0.0677142857142857,26729,0.000280213403019944,0.00745707625638559,0.0954424688330268,2.53992764270069
341,971.77455210805,638.911340993304,1227.3117695849,"2021-12-08",3571000,0.7,0.999,0.0674285714285714,26657,0.00027212953013387,0.00743706398504196,0.0950337216431637,2.59718917035277
342,892.445823405591,609.182395646829,1153.26255986073,"2021-12-09",3571000,0.7,0.999,0.0671428571428571,26586,0.000249914820332005,0.00741732926677896,0.0946249744533006,2.80841524903673
343,793.087255999334,564.961810240668,1092.44379305593,"2021-12-10",3571000,0.7,0.999,0.0668571428571429,26514,0.000222091082609727,0.00739731619403172,0.0942162272634376,3.13811439652047
344,699.661744975078,515.26238723854,1018.02283517313,"2021-12-11",3571000,0.7,0.999,0.0665714285714286,26443,0.000195928800049028,0.00737758068547978,0.0938074800735745,3.53226403148059
345,622.142104988119,490.392580454783,918.088555763175,"2021-12-12",3571000,0.7,0.999,0.0662857142857143,26371,0.000174220695880179,0.00735756681129673,0.0933987328837114,3.94435008889518
346,571.981959854749,465.586685864118,830.264653635529,"2021-12-13",3571000,0.7,0.999,0.066,26300,0.000160174169659689,0.00733783051242431,0.0929899856938484,4.2600174286775
347,529.967905739557,440.844703466547,757.947036592356,"2021-12-14",3571000,0.7,0.999,0.0654285714285714,25671,0.000148408822665796,0.0071629664448557,0.0921724913141222,4.44871437265283
348,496.032295007184,416.166633262069,695.831709291289,"2021-12-15",3571000,0.7,0.999,0.0648571428571429,25043,0.000138905711287366,0.00698834965052353,0.0913549969343962,4.596072076398
349,481.515695890461,391.552475250684,639.177562157484,"2021-12-16",3571000,0.7,0.999,0.0642857142857143,24414,0.000134840575718415,0.00681342401956819,0.09053750255467,4.57481282092641
350,455.986728466893,367.633088138598,590.249985022303,"2021-12-17",3571000,0.7,0.999,0.0637142857142857,23786,0.000127691606963566,0.00663874574890533,0.0897200081749438,4.66458475248972
351,432.762112254104,344.408471925809,549.81766263822,"2021-12-18",3571000,0.7,0.999,0.0631428571428571,23157,0.000121187933983227,0.00646375853288894,0.0889025137952176,4.74176234590028
352,427.592295574616,351.860603864649,521.11589794492,"2021-12-19",3571000,0.7,0.999,0.0625714285714286,22529,0.000119740211586283,0.00628901876425181,0.0880850194154916,4.62641858248539
