"t","smoothMedian","smooth5","smooth95","date"
260,2404.42515957647,1472.60882837135,2950.13858909488,2021-09-18
261,2313.62842973798,1428.90994014977,2922.49794249488,2021-09-19
262,2277.27439039301,1397.62108011232,2874.42554466142,2021-09-20
263,2217.00719298987,1422.03120305518,2774.46361401095,2021-09-21
264,2144.01075402281,1443.97719891725,2688.40412490228,2021-09-22
265,2051.10572008145,1463.45906769851,2640.00676418472,2021-09-23
266,1939.92542394271,1480.47680939897,2629.27153185828,2021-09-24
267,1762.18901268231,1504.1357482463,2656.19842792295,2021-09-25
268,1894.44045820496,1553.59121887701,2740.23107253122,2021-09-26
269,1968.07278828947,1588.67023772756,2823.18079993959,2021-09-27
270,2048.41831862462,1609.37280479795,2905.04761014805,2021-09-28
271,2135.4770492104,1615.69892008818,2952.48544146232,2021-09-29
272,2247.52419917622,1607.64858359824,2949.84059046206,2021-09-30
273,2237.98820441557,1585.22179532814,2921.77001243353,2021-10-01
274,2302.10203784762,1557.7005744638,2868.27370737675,2021-10-02
275,2286.75403424156,1523.24101966008,2789.35167529172,2021-10-03
276,2219.11427317713,1498.06348404227,2712.42925237708,2021-10-04
277,2101.36715100412,1482.16796761039,2637.50643863285,2021-10-05
278,1983.49321020946,1475.55447036443,2572.50134737329,2021-10-06
279,1847.14685283618,1467.81560148759,2537.1188728266,2021-10-07
280,1825.16208244673,1453.22041448476,2508.26604736485,2021-10-08
281,1702.79350383561,1422.48689017004,2485.94287098804,2021-10-09
282,1595.07547799852,1397.54993910588,2470.14934369617,2021-10-10
283,1675.62356626125,1378.40956129228,2491.64879503408,2021-10-11
284,1739.27472472102,1365.06575672924,2529.05629849444,2021-10-12
285,1714.19687694916,1357.51852541677,2574.45374076299,2021-10-13
286,1766.04896500726,1363.28850460019,2600.03024418255,2021-10-14
287,1908.56854943938,1384.00912456465,2604.22182109478,2021-10-15
288,1962.23877518735,1425.01948453275,2574.03694078725,2021-10-16
289,1982.6167117886,1460.51060772763,2509.47560325997,2021-10-17
290,1862.54451892885,1477.82262836941,2410.53780851293,2021-10-18
291,1816.58229773854,1476.9555464581,2298.60848305346,2021-10-19
292,1831.89743141161,1459.43168143844,2189.0853228521,2021-10-20
293,1737.64204728781,1434.78736729033,2081.96832790884,2021-10-21
294,1570.7688435604,1395.7168139379,1977.2574982237,2021-10-22
295,1510.16093654828,1336.88092215856,1888.0457701046,2021-10-23
296,1413.65946696001,1262.1537581667,1820.77416117084,2021-10-24
297,1341.56880065613,1202.78972854504,1774.579228673,2021-10-25
298,1271.69060905812,1158.78883329359,1751.69273529743,2021-10-26
299,1231.0049790028,1128.62875296757,1744.80156415942,2021-10-27
300,1226.76000470046,1105.65990715859,1754.96448568935,2021-10-28
301,1230.27353329129,1101.28560215245,1801.74134852519,2021-10-29
302,1261.69172580087,1115.50583794915,1885.03074707144,2021-10-30
303,1294.50650240041,1148.32061454869,1998.39166370879,2021-10-31
304,1333.58705991056,1213.16728159296,2142.68754118667,2021-11-01
305,1524.76368206978,1274.56719146733,2315.68661681872,2021-11-02
306,1729.40220392615,1332.5203441718,2492.82272047577,2021-11-03
307,1899.87251165245,1395.1683993458,2673.03708172745,2021-11-04
308,2121.98868007046,1465.27477416341,2836.76985193578,2021-11-05
