"t","smoothMedian","smooth5","smooth95","date"
151,442.338687968789,294.395397801662,541.028244413504,2021-06-01
152,405.042758687783,286.603351242121,496.291813304618,2021-06-02
153,352.67478665604,275.811483801805,457.031251010283,2021-06-03
154,305.245564073164,262.019795480716,422.544336652784,2021-06-04
155,272.931980339093,245.228286278853,391.025359403711,2021-06-05
156,253.140650256456,225.436956196216,364.58098189621,2021-06-06
157,234.686345827154,208.348539438503,342.864679400768,2021-06-07
158,217.569067051187,193.963036005713,325.534441855049,2021-06-08
159,201.788813928555,182.280445897847,310.165833859352,2021-06-09
160,190.825367242418,173.300769114904,296.499738760622,2021-06-10
161,184.678726992777,167.024005656885,283.3381398817,2021-06-11
162,183.157863933465,163.450155523789,270.150417196647,2021-06-12
163,187.757951136362,162.579218715617,259.140016113302,2021-06-13
164,193.456250464749,161.441483935979,250.322496862026,2021-06-14
165,198.228010597286,160.270399409907,243.697859442819,2021-06-15
166,203.085607194643,159.065965137402,238.725853665571,2021-06-16
167,208.029040256819,156.841563573459,234.244216823426,2021-06-17
168,213.058309783816,152.911039817806,231.450965593542,2021-06-18
169,211.619409849916,147.274393870443,228.80988618016,2021-06-19
170,204.810552580608,139.931625731369,224.117533175443,2021-06-20
171,196.281114864125,132.907531555641,218.183062673408,2021-06-21
172,188.055848021806,125.968663118225,211.684782952289,2021-06-22
173,179.122376392982,119.115020419122,205.955919262272,2021-06-23
174,166.950619034057,113.333221003335,200.629473229486,2021-06-24
175,151.540575945032,109.309419771136,194.831755720219,2021-06-25
176,139.446253051624,107.043616722527,192.913532200892,2021-06-26
177,136.055213617718,107.078033662687,195.350007821858,2021-06-27
178,134.703505966605,107.654672408028,201.286077952306,2021-06-28
179,133.118202139952,108.773532958548,210.076585193747,2021-06-29
180,131.045060829425,110.434615314249,220.388304295994,2021-06-30
181,131.01416297862,112.637919475131,232.086859337921,2021-07-01
182,133.591981410719,115.383445441192,245.405156207366,2021-07-02
183,138.881619982175,118.671193212434,258.059263259605,2021-07-03
184,142.874589717889,121.958940983676,269.573975344282,2021-07-04
185,149.078021689441,128.763234895388,280.850403194154,2021-07-05
186,163.049544326404,139.084074947569,293.176651552067,2021-07-06
187,184.510176153098,152.921461140221,306.552720418023,2021-07-07
188,211.545238888393,170.275393473342,321.479984087019,2021-07-08
189,242.445705044801,191.145871946933,338.59922580493,2021-07-09
190,274.180700198346,215.532896560993,358.237890934664,2021-07-10
191,298.799570481635,243.425242291289,380.395979476219,2021-07-11
192,328.448658457579,267.320961582054,404.202769003277,2021-07-12
193,348.778956587935,287.220054433287,428.337003893243,2021-07-13
