"t","smoothMedian","smooth5","smooth95","date"
201,88.2625631754524,75.9865453548091,101.541132202145,2021-07-21
202,89.5013746593972,78.8757378588169,106.211405920071,2021-07-22
203,91.7172225632153,81.2731352689886,111.498725313946,2021-07-23
204,94.5118753123092,82.9122335564464,117.403090383768,2021-07-24
205,97.546822924105,84.0647635340285,123.924501129537,2021-07-25
206,102.265614914498,84.9531634565118,129.402687696883,2021-07-26
207,109.161192301694,85.5608482430566,133.832898901763,2021-07-27
208,111.52293379405,85.6918599599753,137.457440636728,2021-07-28
209,115.804869806749,87.2358663450167,140.276312901777,2021-07-29
210,120.399787768709,90.5828048613492,143.987266782839,2021-07-30
211,124.222918343547,95.7326755089726,148.696300081565,2021-07-31
212,127.900251660655,102.685478287887,154.403412797955,2021-08-01
213,131.936140149547,110.576072961254,162.568168544993,2021-08-02
214,134.718689430808,119.571687096654,170.082179881423,2021-08-03
215,141.736818641283,129.683585080066,176.419271708481,2021-08-04
216,149.219997687262,138.811229454504,182.098991993542,2021-08-05
217,154.957875021847,146.954620219968,186.299707501632,2021-08-06
218,161.393831694884,154.113757376458,189.292825310197,2021-08-07
219,167.240404021232,158.186512418193,193.388005664809,2021-08-08
220,179.033422228687,159.875679854504,198.585248565467,2021-08-09
221,184.863127507475,159.161255821107,205.489604678926,2021-08-10
222,192.523269663213,159.936992449923,213.973354960883,2021-08-11
223,199.46731747123,162.515617090857,223.516951443962,2021-08-12
224,211.504302550049,166.897129743908,233.244276277209,2021-08-13
225,219.763543768982,173.074920124318,243.974389780327,2021-08-14
226,231.123781565443,181.403617954162,253.397631707743,2021-08-15
227,235.239126353336,188.615190441838,258.858219681905,2021-08-16
228,245.034942040256,194.709637587346,262.859490477313,2021-08-17
229,246.724978980021,195.781942872788,266.817877107059,2021-08-18
230,246.159977480049,191.832106298164,270.755937167883,2021-08-19
231,239.755576740775,186.112234551703,274.673670659786,2021-08-20
232,237.826286672703,178.628937918164,277.374612383966,2021-08-21
233,227.628309453835,172.604752235635,276.105675120141,2021-08-22
234,225.922913919124,170.826672358702,273.522641245863,2021-08-23
235,217.55958064679,171.624211215224,269.2934902804,2021-08-24
236,215.197336693887,174.997368805204,262.00178921066,2021-08-25
