"t","smoothMedian","smooth5","smooth95","date"
250,1714.81009374802,1321.73710407948,2342.2071806587,2021-09-08
251,1625.87393708039,1276.88031822987,2337.91966451344,2021-09-09
252,1723.03597882251,1316.67527505805,2319.73467213015,2021-09-10
253,1652.11379367712,1354.33769229719,2291.78952638149,2021-09-11
254,1587.88199624198,1333.03711754245,2229.91190993264,2021-09-12
255,1534.67352553479,1269.65324282018,2163.95792306733,2021-09-13
256,1475.54775934628,1215.75719885201,2106.86617431843,2021-09-14
257,1493.91130932232,1221.71774098357,2048.67057701911,2021-09-15
258,1587.05663509029,1293.977238703,1988.83413452244,2021-09-16
259,1571.51291171559,1309.23928509859,1913.52303544227,2021-09-17
260,1508.64542760135,1282.77018832614,1838.14926727703,2021-09-18
261,1443.14364306296,1249.92900807236,1765.11357831191,2021-09-19
262,1340.04931379568,1182.70241787042,1718.95093709463,2021-09-20
263,1309.67307084089,1157.68597812436,1678.52491013362,2021-09-21
264,1287.06462485177,1120.62148990575,1652.35441399689,2021-09-22
265,1257.46641152245,1072.84547089206,1635.8461720574,2021-09-23
266,1229.78622751869,1019.64175705473,1629.84200938084,2021-09-24
267,1244.50993330181,1007.51384526825,1616.44060061502,2021-09-25
268,1250.29301394163,1022.88987806664,1630.373989499,2021-09-26
269,1340.17198941714,1079.36426694827,1639.30968756817,2021-09-27
270,1391.38476773796,1121.36791038354,1640.08185661009,2021-09-28
271,1414.89309673218,1148.90080837245,1644.81383168203,2021-09-29
272,1426.86733019289,1161.96296091501,1650.08989308872,2021-09-30
273,1445.84965233203,1191.49005169629,1663.08739548465,2021-10-01
274,1448.3077580844,1193.67801798618,1716.2261419884,2021-10-02
275,1517.15589382974,1183.61227707685,1759.51188554405,2021-10-03
276,1512.52161695444,1176.41288996258,1786.67988317869,2021-10-04
277,1495.42127362335,1134.55386930572,1797.73013489233,2021-10-05
278,1487.95882150236,1118.37211352474,1785.12532834227,2021-10-06
279,1489.49027750555,1127.72873289896,1757.55054906648,2021-10-07
280,1462.71284277072,1127.7991315643,1704.57656537893,2021-10-08
281,1409.02460917791,1076.13606221746,1603.77701554395,2021-10-09
282,1245.40098555019,988.530666130015,1506.20825964563,2021-10-10
283,1093.99506288737,873.094440300038,1439.034370324,2021-10-11
284,1005.78954700849,824.669323238203,1402.25534757906,2021-10-12
285,949.126116897659,782.91841652603,1389.52407552946,2021-10-13
286,912.050335138445,747.980609884198,1397.13093203337,2021-10-14
287,891.797348586143,723.744815491719,1427.25571654037,2021-10-15
288,937.874590972684,725.609937171429,1469.09601167633,2021-10-16
289,979.408262489698,757.742666543698,1496.0381399365,2021-10-17
290,1073.54634555753,820.143003608526,1502.16713601488,2021-10-18
291,1094.92975662511,848.962534883785,1487.48299991147,2021-10-19
292,1053.93536645467,828.537999799615,1451.98573162626,2021-10-20
293,956.254188848427,758.869398356017,1395.67533115925,2021-10-21
294,888.27845671438,689.676987759558,1323.47942814397,2021-10-22
295,791.1808009115,648.009111490683,1237.01072650271,2021-10-23
296,757.595362856717,615.251076118627,1165.71906392034,2021-10-24
297,708.022377627602,578.82218765984,1106.57460282452,2021-10-25
298,654.321253836352,531.653526177713,1066.3821314054,2021-10-26
299,652.773046165303,524.158254764965,1046.2879118452,2021-10-27
300,710.855787837917,556.336373421598,1045.36529328458,2021-10-28
301,730.118384658819,578.467624941043,1060.53994780871,2021-10-29
302,702.897337456517,590.552009323301,1089.08331964784,2021-10-30
303,737.830686345625,611.562740166979,1125.5187180577,2021-10-31
304,761.754808401595,654.080511455627,1165.99564595243,2021-11-01
305,844.222157814417,715.591888866205,1210.09570643602,2021-11-02
306,904.125970577586,761.346969875852,1262.47868051944,2021-11-03
307,942.190371053168,791.345754484568,1325.09786426634,2021-11-04
308,973.425160541286,805.588242692352,1396.09995595802,2021-11-05
309,1109.13696323577,845.00142431853,1475.76179841422,2021-11-06
310,1179.30673717143,909.22677919526,1557.16419070873,2021-11-07
311,1268.34426529871,975.521217947319,1626.51225025836,2021-11-08
312,1328.28580382386,1022.23952259874,1700.33218199434,2021-11-09
313,1373.20656385514,1045.8700529781,1772.85567518803,2021-11-10
314,1401.83720736238,1046.4128090854,1844.02502959434,2021-11-11
315,1486.36971521646,1118.17203773615,1923.00098023823,2021-11-12
316,1558.40503538482,1220.22074911101,2009.8289226794,2021-11-13
317,1633.84461161332,1273.81671266276,2075.21435883187,2021-11-14
318,1671.34430473428,1248.93491638577,2160.87401550819,2021-11-15
319,1717.30453488963,1182.15913737495,2252.28073816136,2021-11-16
320,1772.09892953305,1205.5695466251,2353.4228873619,2021-11-17
321,1909.32610682399,1319.1661441362,2460.20836887838,2021-11-18
322,2063.25608239542,1382.70766165222,2588.40242555159,2021-11-19
323,2033.22278844314,1396.54978282821,2603.58704473181,2021-11-20
324,1985.72829116001,1389.09630433723,2571.27266771494,2021-11-21
325,1939.06049697117,1390.22748593613,2502.40583544994,2021-11-22
326,1953.9283865192,1480.89591311061,2422.97033536411,2021-11-23
327,1906.76540646543,1513.87025354458,2383.10517929797,2021-11-24
328,1902.92433570713,1538.416835549,2400.28078767672,2021-11-25
329,1885.1041209444,1600.47268056441,2449.57118263462,2021-11-26
330,2172.91388599697,1643.21274779516,2665.34898126169,2021-11-27
331,2418.59925626385,1716.97547111544,2925.48282193463,2021-11-28
332,2508.94687431222,1838.96823637883,3136.62224383793,2021-11-29
333,2533.81563090983,1917.41379780828,3313.8117680721,2021-11-30
334,2616.77207939534,1970.97495689651,3437.5483429822,2021-12-01
335,2580.1341607422,1950.38538533258,3480.96327784568,2021-12-02
336,2610.85749640964,1928.48912526955,3500.07099684539,2021-12-03
337,2575.38131049769,1931.94446900961,3495.05081550718,2021-12-04
338,2507.96202435237,1944.96754758339,3491.11630161382,2021-12-05
339,2559.04254860868,1915.79335542499,3515.24930898401,2021-12-06
340,2530.50758043309,1834.90490925286,3533.26515910091,2021-12-07
341,2566.59041635919,1816.42919722821,3531.89962949351,2021-12-08
342,2702.23673167717,1860.36621935105,3548.86070136433,2021-12-09
343,2625.82179676405,1893.8719334683,3531.06286793466,2021-12-10
344,2607.74683043641,1904.64523698237,3501.11560189309,2021-12-11
345,2495.93441157558,1908.46999886263,3427.57185366741,2021-12-12
346,2449.20435207961,1843.55492186351,3355.74506638947,2021-12-13
347,2475.41636601998,1861.56814411809,3273.96617168234,2021-12-14
348,2435.8114371648,1848.38267746513,3181.7032892661,2021-12-15
349,2294.65321994476,1803.99852190463,3083.09767211266,2021-12-16
350,2231.76773838202,1728.4156774366,2975.22040281789,2021-12-17
351,2110.41373359129,1657.85065448193,2835.62552993093,2021-12-18
352,2106.32195385072,1579.60609013535,2772.41118672988,2021-12-19
353,2100.81396994775,1597.45745157628,2710.74822957232,2021-12-20
354,2079.34546864088,1581.2545016944,2647.07665514582,2021-12-21
355,2007.96612771099,1530.9972404897,2560.53051298067,2021-12-22
356,1887.46661743719,1446.6856679622,2421.79711274015,2021-12-23
357,1829.93574252933,1363.56655792402,2262.38132994764,2021-12-24
358,1604.51599387955,1287.53556739025,2081.94032783956,2021-12-25
359,1480.3958324232,1252.11250378141,1869.12306853571,2021-12-26
